date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/fonts/flaticon.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/fonts/flaticon.svg	(from https://validthemes.net/site-template/agrica/assets/css/flaticon-set.css)
13:03:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/css/flaticon.svg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/css/flaticon.svg	(from https://validthemes.net/site-template/agrica/assets/css/flaticon-set.css)
13:03:55	908/908	---M--	200	added ('OK')	image/png	etag:%2238c-65fc96b8-308bee86d13af9b6;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/1.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/1.png	(from https://validthemes.net/site-template/agrica/assets/css/validnavs.css)
13:03:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/agrica/assets/img/shape/35.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/35.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:56	6162/6162	---M--	200	added ('OK')	image/png	etag:%221812-65fc96b8-a6bf0356b80bc4b9;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/4.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/4.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:56	6491/6491	---M--	200	added ('OK')	image/png	etag:%22195b-65fc96b8-be96830f27a9d17;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/20.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/20.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:56	1161/1161	---M--	200	added ('OK')	image/png	etag:%22489-65fc96b8-1cca43c3fd7f9285;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/5.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/5.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:56	27632/27632	---M--	200	added ('OK')	image/png	etag:%226bf0-65fc96b8-6f940d562e354a33;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/14.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/14.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:57	37619/37619	---M--	200	added ('OK')	image/png	etag:%2292f3-65fc96b8-cafadd0d15c22aef;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/12.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/12.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:57	144130/144130	---M--	200	added ('OK')	image/jpeg	etag:%2223302-65fc96b8-47acefb63c3408f2;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/7.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/7.jpg	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:57	7016/7016	---M--	200	added ('OK')	image/png	etag:%221b68-65fc96b8-eddef52bd15087dd;;;%22	https://validthemes.net/site-template/agrica/assets/img/logo-icon.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/logo-icon.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:57	1193/1193	---M--	200	added ('OK')	image/png	etag:%224a9-65fc96b8-9816c5725e889168;;;%22	https://validthemes.net/site-template/agrica/assets/img/logo-icon-light.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/logo-icon-light.png	(from https://validthemes.net/site-template/agrica/assets/css/style.css)
13:03:58	97799/97799	---M--	200	added ('OK')	image/jpeg	etag:%2217e07-65fc96b8-1e422e8ac34efe7f;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/12.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/12.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:58	116387/116387	---M--	200	added ('OK')	image/jpeg	etag:%221c6a3-65fc96b8-f7e70564674d5b6d;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/15.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/15.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:58	76219/76219	---M--	200	added ('OK')	image/png	etag:%22129bb-65fc96b8-1820c1babe20820b;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/18.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/18.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:58	120342/120342	---M--	200	added ('OK')	image/jpeg	etag:%221d616-65fc96b8-3980049c70e25021;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/1.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/thumb/1.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:58	5223/5223	---M--	200	added ('OK')	image/png	etag:%221467-65fc96b8-fac86b4af4fe341c;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/17.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/17.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:59	6103/6103	---M--	200	added ('OK')	image/png	etag:%2217d7-65fc96b8-16139017b50c0abd;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/18.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/18.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:59	6963/6963	---M--	200	added ('OK')	image/png	etag:%221b33-65fc96b8-33d43f11db49bbd;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/19.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/19.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:59	4803/4803	---M--	200	added ('OK')	image/png	etag:%2212c3-65fc96b8-57ae303f27abe86a;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/20.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/20.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:03:59	85257/85257	---M--	200	added ('OK')	image/jpeg	etag:%2214d09-65fc96b8-f1e78279b2236de1;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/4.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/thumb/4.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:00	47072/47072	---M--	200	added ('OK')	image/jpeg	etag:%22b7e0-65fc96b8-f2691e27ac8ec45b;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/18.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/18.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:00	2537/2537	---M--	200	added ('OK')	image/png	etag:%229e9-65fc96b8-368cd403ba98d14;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/21.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/21.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:00	93672/93672	---M--	200	added ('OK')	image/jpeg	etag:%2216de8-65fc96b8-dbc885f68f18a424;;;%22	https://validthemes.net/site-template/agrica/assets/img/services/2.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/services/2.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:01	77956/77956	---M--	200	added ('OK')	image/jpeg	etag:%2213084-65fc96b8-92e532dbec0813fc;;;%22	https://validthemes.net/site-template/agrica/assets/img/services/3.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/services/3.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:01	2616/2616	---M--	200	added ('OK')	image/png	etag:%22a38-65fc96b8-ca85b8ccd7f44801;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/22.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/22.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:01	44628/44628	---M--	200	added ('OK')	image/jpeg	etag:%22ae54-65fc96b8-e1ecedd7efe82702;;;%22	https://validthemes.net/site-template/agrica/assets/img/services/4.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/services/4.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:01	1989/1989	---M--	200	added ('OK')	image/png	etag:%227c5-65fc96b8-70950d2ae3ace779;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/23.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/23.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:01	30397/30397	---M--	200	added ('OK')	image/jpeg	etag:%2276bd-65fc96b8-1db932e402a1f751;;;%22	https://validthemes.net/site-template/agrica/assets/img/services/5.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/services/5.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:02	2129/2129	---M--	200	added ('OK')	image/png	etag:%22851-65fc96b8-fbf6a6804c4985ce;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/24.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/24.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:02	25224/25224	---M--	200	added ('OK')	image/png	etag:%226288-65fc96b8-cce9591016e9e6f5;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/21.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/21.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:02	44116/44116	---M--	200	added ('OK')	image/jpeg	etag:%22ac54-65fc96b8-e9ba53bb95f7bcf2;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/7.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/thumb/7.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:02	78215/78215	---M--	200	added ('OK')	image/jpeg	etag:%2213187-65fc96b8-5c0342f719555327;;;%22	https://validthemes.net/site-template/agrica/assets/img/projects/6.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/projects/6.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:03	27669/27669	---M--	200	added ('OK')	image/png	etag:%226c15-65fc96b8-579a141af9450af1;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/24.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/24.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:03	67512/67512	---M--	200	added ('OK')	image/png	etag:%22107b8-65fc96b8-a61106f6a2bf68f4;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/13.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/illustration/13.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:03	3878/3878	---M--	200	added ('OK')	image/png	etag:%22f26-65fc96b8-69085aca7231ae90;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/1.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/brand/1.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:03	4665/4665	---M--	200	added ('OK')	image/png	etag:%221239-65fc96b8-287d4499cefd5bf1;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/2.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/brand/2.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:03	5911/5911	---M--	200	added ('OK')	image/png	etag:%221717-65fc96b8-3c07a35ebc0ea398;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/3.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/brand/3.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:04	4118/4118	---M--	200	added ('OK')	image/png	etag:%221016-65fc96b8-c4ad40173d83ed8c;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/4.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/brand/4.png	(from https://validthemes.net/site-template/agrica/index-2.html)
13:04:04	54278/54278	---M--	200	added ('OK')	image/png	etag:%22d406-65fc96b8-c65bdee819966b88;;;%22	https://validthemes.net/site-template/agrica/assets/img/logo-mix-light.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/logo-mix-light.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:04	91538/91538	---M--	200	added ('OK')	image/jpeg	etag:%2216592-65fc96b8-57b9f40df61bafdc;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/6.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/6.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:04	123817/123817	---M--	200	added ('OK')	image/jpeg	etag:%221e3a9-65fc96b8-176ec4f510070fbe;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/5.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/5.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:05	139216/139216	---M--	200	added ('OK')	image/png	etag:%2221fd0-65fc96b8-e64d2bcbdc715950;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/15.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/15.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:05	4869/4869	---M--	200	added ('OK')	image/png	etag:%221305-65fc96b8-cbc4caf63225b0cb;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/25.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/25.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:05	5575/5575	---M--	200	added ('OK')	image/png	etag:%2215c7-65fc96b8-f744b3198ccb851;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/5.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/5.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:05	7028/7028	---M--	200	added ('OK')	image/png	etag:%221b74-65fc96b8-a1600f03d7e37d16;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/6.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/6.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:05	139229/139229	---M--	200	added ('OK')	image/jpeg	etag:%2221fdd-65fc96b8-c50511ed3faec76e;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/banner-1.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/banner-1.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:06	101332/101332	---M--	200	added ('OK')	image/png	etag:%2218bd4-65fc96b8-f7d6206f945260d9;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/14.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/illustration/14.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:06	5498/5498	---M--	200	added ('OK')	image/png	etag:%22157a-65fc96b8-c36950a9565c0675;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/26.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/26.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:06	3638/3638	---M--	200	added ('OK')	image/png	etag:%22e36-65fc96b8-10fbca97070bf755;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/27.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/27.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:06	39513/39513	---M--	200	added ('OK')	image/png	etag:%229a59-65fc96b8-2ebab89ab76ae46;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/4.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/products/4.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:06	77379/77379	---M--	200	added ('OK')	image/png	etag:%2212e43-65fc96b8-2f1dfcd14586320b;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/5.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/products/5.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:07	80799/80799	---M--	200	added ('OK')	image/png	etag:%2213b9f-65fc96b8-a5b0f45acea32633;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/3.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/products/3.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:07	40082/40082	---M--	200	added ('OK')	image/png	etag:%229c92-65fc96b8-3adb30be9cb292f1;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/6.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/products/6.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:07	53478/53478	---M--	200	added ('OK')	image/png	etag:%22d0e6-65fc96b8-1f0c48b31228d7e6;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/7.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/products/7.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:07	68810/68810	---M--	200	added ('OK')	image/png	etag:%2210cca-65fc96b8-ea573c07c561c864;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/8.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/products/8.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:08	138581/138581	---M--	200	added ('OK')	image/png	etag:%2221d55-65fc96b8-d1602c414fce524e;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/17.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/illustration/17.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:08	96026/96026	---M--	200	added ('OK')	image/jpeg	etag:%221771a-65fc96b8-1a6196230f06d8b7;;;%22	https://validthemes.net/site-template/agrica/assets/img/about/3.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/about/3.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:08	33418/33418	---M--	200	added ('OK')	image/png	etag:%22828a-65fc96b8-3a5d599da157ff53;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/27.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/27.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:08	1378/1378	---M--	200	added ('OK')	image/png	etag:%22562-65fc96b8-fd9c8f6700661906;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/quote.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/quote.png	(from https://validthemes.net/site-template/agrica/index-3.html)
13:04:08	86423/86423	---M--	200	added ('OK')	image/jpeg	etag:%2215197-65fc96b8-b2334fd0d28f3198;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/24.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/24.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:09	225498/225498	---M--	200	added ('OK')	image/png	etag:%22370da-65fc96b8-ed8578ae40230459;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/28.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/28.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:09	80011/80011	---M--	200	added ('OK')	image/jpeg	etag:%221388b-65fc96b8-e053e2f6ae963641;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/25.jpg	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/banner/25.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:09	6535/6535	---M--	200	added ('OK')	image/png	etag:%221987-65fc96b8-bd46cf27e8073580;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/29.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/29.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:09	5067/5067	---M--	200	added ('OK')	image/png	etag:%2213cb-65fc96b8-ee05b8645118b5b1;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/28.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/28.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:10	247665/247665	---M--	200	added ('OK')	image/png	etag:%223c771-65fc96b8-fa7f362dfa3ea370;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/18.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/illustration/18.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:10	6253/6253	---M--	200	added ('OK')	image/png	etag:%22186d-65fc96b8-895efa3502e98b27;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/29.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/29.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:10	3700/3700	---M--	200	added ('OK')	image/png	etag:%22e74-65fc96b8-c249a2a2e5e1cc4f;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/30.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/30.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:10	6575/6575	---M--	200	added ('OK')	image/png	etag:%2219af-65fc96b8-1327cc3946567861;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/31.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/icon/31.png	(from https://validthemes.net/site-template/agrica/index-4.html)
13:04:10	6086/6086	---M--	200	added ('OK')	image/png	etag:%2217c6-65fc96b8-c5b9337a3a8172c7;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/brush-down.png	C:/Users/Administrador/Desktop/UNSCH-2024II/Desarrollo%20Web/LAB03/PaginaProfesional/validthemes.net/site-template/agrica/assets/img/shape/brush-down.png	(from https://validthemes.net/site-template/agrica/index-4.html)
